"";"Subject";"Contingency";"Block";"Condition";"SoundID";"Correctness"
"52891";16;10;7;2;1;TRUE
"52894";16;10;7;2;3;TRUE
"52911";16;11;1;1;4;TRUE
"52914";16;11;1;1;3;FALSE
"52917";16;11;1;1;8;TRUE
"52920";16;11;1;1;2;FALSE
"52923";16;11;1;1;5;FALSE
"52945";16;11;2;1;4;TRUE
"52948";16;11;2;1;1;FALSE
"52951";16;11;2;1;7;TRUE
"52954";16;11;2;1;3;FALSE
"52957";16;11;2;1;5;TRUE
"52960";16;11;2;1;8;TRUE
"52979";16;11;3;1;6;TRUE
"52982";16;11;3;1;3;TRUE
"52985";16;11;3;1;8;FALSE
"52988";16;11;3;1;4;TRUE
"52991";16;11;3;1;5;TRUE
"52994";16;11;3;1;1;TRUE
"53013";16;11;4;1;3;TRUE
"53016";16;11;4;1;8;TRUE
"53019";16;11;4;1;1;TRUE
"53022";16;11;4;1;7;TRUE
"53025";16;11;4;1;6;TRUE
"53028";16;11;4;1;5;FALSE
"53049";16;11;5;1;2;FALSE
"53052";16;11;5;1;6;FALSE
"53055";16;11;5;1;4;TRUE
"53058";16;11;5;1;3;FALSE
"53061";16;11;5;1;5;TRUE
"53064";16;11;5;1;1;TRUE
"53081";16;11;6;1;4;FALSE
"53084";16;11;6;1;3;TRUE
"53087";16;11;6;1;7;FALSE
"53090";16;11;6;1;1;TRUE
"53093";16;11;6;1;5;TRUE
"53096";16;11;6;1;8;TRUE
"53113";16;11;7;1;5;FALSE
"53116";16;11;7;1;6;TRUE
"53119";16;11;7;1;7;TRUE
"53122";16;11;7;1;4;TRUE
"53125";16;11;7;1;1;FALSE
"53128";16;11;7;1;3;TRUE
"53148";16;12;1;2;4;NA
"53151";16;12;1;2;3;NA
"53157";16;12;1;2;2;NA
"53163";16;12;1;2;6;NA
"53340";16;12;1;2;4;FALSE
"53343";16;12;1;2;3;FALSE
"53349";16;12;1;2;2;FALSE
"53355";16;12;1;2;6;TRUE
"53180";16;12;2;2;4;NA
"53183";16;12;2;2;1;NA
"53186";16;12;2;2;7;NA
"53189";16;12;2;2;3;NA
"53192";16;12;2;2;5;NA
"53195";16;12;2;2;8;NA
"53374";16;12;2;2;4;TRUE
"53377";16;12;2;2;1;TRUE
"53380";16;12;2;2;7;TRUE
"53383";16;12;2;2;3;FALSE
"53386";16;12;2;2;5;TRUE
"53389";16;12;2;2;8;FALSE
"53214";16;12;3;2;6;NA
"53217";16;12;3;2;3;NA
"53220";16;12;3;2;8;NA
"53223";16;12;3;2;4;NA
"53226";16;12;3;2;5;NA
"53229";16;12;3;2;1;NA
"53406";16;12;3;2;6;FALSE
"53409";16;12;3;2;3;TRUE
"53412";16;12;3;2;8;FALSE
"53415";16;12;3;2;4;FALSE
"53418";16;12;3;2;5;TRUE
"53421";16;12;3;2;1;TRUE
"53246";16;12;4;2;3;TRUE
"53249";16;12;4;2;8;NA
"53252";16;12;4;2;1;NA
"53255";16;12;4;2;7;NA
"53258";16;12;4;2;6;NA
"53261";16;12;4;2;5;NA
"53442";16;12;4;2;3;FALSE
"53445";16;12;4;2;8;FALSE
"53448";16;12;4;2;1;FALSE
"53451";16;12;4;2;7;FALSE
"53454";16;12;4;2;6;FALSE
"53457";16;12;4;2;5;FALSE
"53282";16;12;5;2;2;NA
"53285";16;12;5;2;6;FALSE
"53288";16;12;5;2;4;FALSE
"53291";16;12;5;2;3;FALSE
"53294";16;12;5;2;5;FALSE
"53297";16;12;5;2;1;FALSE
"53473";16;12;5;2;2;FALSE
"53476";16;12;5;2;6;FALSE
"53479";16;12;5;2;4;TRUE
"53482";16;12;5;2;3;TRUE
"53485";16;12;5;2;5;FALSE
"53488";16;12;5;2;1;TRUE
"53316";16;12;6;2;4;FALSE
"53319";16;12;6;2;3;FALSE
"53322";16;12;6;2;7;NA
"53507";16;12;6;2;4;FALSE
"53510";16;12;6;2;3;FALSE
"53513";16;12;6;2;7;FALSE
"53516";16;12;6;2;1;TRUE
"53519";16;12;6;2;5;TRUE
"53522";16;12;6;2;8;FALSE
"53541";16;12;7;2;5;TRUE
"53544";16;12;7;2;6;TRUE
"53547";16;12;7;2;7;FALSE
"53550";16;12;7;2;4;FALSE
"53553";16;12;7;2;1;TRUE
"53556";16;12;7;2;3;TRUE
"53575";16;13;1;1;4;TRUE
"53578";16;13;1;1;3;FALSE
"53581";16;13;1;1;8;FALSE
"53590";16;13;1;1;6;TRUE
"53607";16;13;2;1;4;FALSE
"53610";16;13;2;1;1;TRUE
"53613";16;13;2;1;7;FALSE
"53616";16;13;2;1;3;TRUE
"53622";16;13;2;1;8;FALSE
"53641";16;13;3;1;6;TRUE
"53644";16;13;3;1;3;FALSE
"53647";16;13;3;1;8;TRUE
"53650";16;13;3;1;4;FALSE
"53656";16;13;3;1;1;FALSE
"53675";16;13;4;1;3;FALSE
"53678";16;13;4;1;8;FALSE
"53681";16;13;4;1;1;FALSE
"53684";16;13;4;1;7;TRUE
"53687";16;13;4;1;6;FALSE
"53706";16;13;5;1;2;FALSE
"53709";16;13;5;1;6;FALSE
"53712";16;13;5;1;4;TRUE
"53715";16;13;5;1;3;FALSE
"53718";16;13;5;1;5;FALSE
"53721";16;13;5;1;1;FALSE
"53741";16;13;6;1;4;FALSE
"53744";16;13;6;1;3;FALSE
"53747";16;13;6;1;7;TRUE
"53750";16;13;6;1;1;FALSE
"53753";16;13;6;1;5;TRUE
"53756";16;13;6;1;8;FALSE
"53778";16;13;7;1;5;TRUE
"53781";16;13;7;1;6;FALSE
"53784";16;13;7;1;7;FALSE
"53787";16;13;7;1;4;FALSE
"53790";16;13;7;1;1;TRUE
"53793";16;13;7;1;3;FALSE
"53812";16;14;1;2;4;TRUE
"53815";16;14;1;2;3;FALSE
"53818";16;14;1;2;8;FALSE
"53827";16;14;1;2;6;TRUE
"53846";16;14;2;2;4;TRUE
"53849";16;14;2;2;1;FALSE
"53852";16;14;2;2;7;TRUE
"53855";16;14;2;2;3;FALSE
"53861";16;14;2;2;8;FALSE
"53883";16;14;3;2;6;TRUE
"53886";16;14;3;2;3;FALSE
"53889";16;14;3;2;8;TRUE
"53892";16;14;3;2;4;FALSE
"53895";16;14;3;2;5;FALSE
"53898";16;14;3;2;1;FALSE
"53914";16;14;4;2;3;TRUE
"53917";16;14;4;2;8;TRUE
"53920";16;14;4;2;1;FALSE
"53923";16;14;4;2;7;TRUE
"53926";16;14;4;2;6;FALSE
"53929";16;14;4;2;5;TRUE
"53946";16;14;5;2;2;FALSE
"53949";16;14;5;2;6;TRUE
"53952";16;14;5;2;4;TRUE
"53955";16;14;5;2;3;TRUE
"53958";16;14;5;2;5;TRUE
"53961";16;14;5;2;1;TRUE
"53981";16;14;6;2;4;FALSE
"53984";16;14;6;2;3;FALSE
"53987";16;14;6;2;7;FALSE
"53990";16;14;6;2;1;TRUE
"53993";16;14;6;2;5;TRUE
"53996";16;14;6;2;8;TRUE
"54015";16;14;7;2;5;FALSE
"54018";16;14;7;2;6;FALSE
"54021";16;14;7;2;7;TRUE
"54024";16;14;7;2;4;TRUE
"54027";16;14;7;2;1;FALSE
"54030";16;14;7;2;3;TRUE
"54225";17;1;1;2;2;TRUE
"54228";17;1;1;2;7;NA
"54231";17;1;1;2;4;FALSE
"54234";17;1;1;2;3;TRUE
"54256";17;1;2;2;2;TRUE
"54259";17;1;2;2;8;TRUE
"54262";17;1;2;2;3;FALSE
"54265";17;1;2;2;7;TRUE
"54268";17;1;2;2;5;TRUE
"54271";17;1;2;2;6;FALSE
"54290";17;1;3;2;8;FALSE
"54293";17;1;3;2;5;FALSE
"54296";17;1;3;2;1;TRUE
"54299";17;1;3;2;2;FALSE
"54302";17;1;3;2;6;TRUE
"54305";17;1;3;2;7;NA
"54323";17;1;4;2;1;FALSE
"54326";17;1;4;2;3;TRUE
"54329";17;1;4;2;4;TRUE
"54332";17;1;4;2;8;TRUE
"54335";17;1;4;2;5;TRUE
"54338";17;1;4;2;6;TRUE
"54357";17;1;5;2;8;NA
"54360";17;1;5;2;3;TRUE
"54363";17;1;5;2;4;NA
"54366";17;1;5;2;7;NA
"54369";17;1;5;2;5;FALSE
"54372";17;1;5;2;1;FALSE
"54387";17;1;6;2;8;TRUE
"54390";17;1;6;2;6;FALSE
"54393";17;1;6;2;7;TRUE
"54396";17;1;6;2;2;NA
"54399";17;1;6;2;1;TRUE
"54402";17;1;6;2;3;TRUE
"54418";17;1;7;2;4;TRUE
"54421";17;1;7;2;5;FALSE
"54424";17;1;7;2;7;TRUE
"54427";17;1;7;2;3;TRUE
"54430";17;1;7;2;1;FALSE
"54433";17;1;7;2;8;FALSE
"54453";17;2;1;1;2;TRUE
"54456";17;2;1;1;7;TRUE
"54459";17;2;1;1;4;FALSE
"54462";17;2;1;1;3;TRUE
"54465";17;2;1;1;1;TRUE
"54483";17;2;2;1;2;TRUE
"54489";17;2;2;1;3;TRUE
"54492";17;2;2;1;7;NA
"54498";17;2;2;1;6;NA
"54516";17;2;3;1;8;TRUE
"54519";17;2;3;1;5;TRUE
"54522";17;2;3;1;1;NA
"54525";17;2;3;1;2;TRUE
"54528";17;2;3;1;6;TRUE
"54531";17;2;3;1;7;FALSE
"54547";17;2;4;1;1;TRUE
"54550";17;2;4;1;3;TRUE
"54553";17;2;4;1;4;FALSE
"54556";17;2;4;1;8;TRUE
"54559";17;2;4;1;5;TRUE
"54562";17;2;4;1;6;FALSE
"54580";17;2;5;1;8;FALSE
"54583";17;2;5;1;3;TRUE
"54586";17;2;5;1;4;NA
"54589";17;2;5;1;7;TRUE
"54592";17;2;5;1;5;FALSE
"54595";17;2;5;1;1;TRUE
"54613";17;2;6;1;8;TRUE
"54616";17;2;6;1;6;TRUE
"54619";17;2;6;1;7;NA
"54622";17;2;6;1;2;TRUE
"54625";17;2;6;1;1;TRUE
"54628";17;2;6;1;3;TRUE
"54647";17;2;7;1;4;TRUE
"54650";17;2;7;1;5;FALSE
"54653";17;2;7;1;7;TRUE
"54656";17;2;7;1;3;TRUE
"54659";17;2;7;1;1;TRUE
"54662";17;2;7;1;8;FALSE
"54682";17;3;1;2;2;FALSE
"54685";17;3;1;2;7;FALSE
"54688";17;3;1;2;4;FALSE
"54691";17;3;1;2;3;NA
"54694";17;3;1;2;1;FALSE
"54712";17;3;2;2;2;TRUE
"54718";17;3;2;2;3;NA
"54721";17;3;2;2;7;NA
"54727";17;3;2;2;6;NA
"54749";17;3;3;2;1;TRUE
"54752";17;3;3;2;2;TRUE
"54755";17;3;3;2;6;TRUE
"54758";17;3;3;2;7;NA
"54776";17;3;4;2;1;TRUE
"54779";17;3;4;2;3;TRUE
"54782";17;3;4;2;4;FALSE
"54791";17;3;4;2;6;TRUE
"54812";17;3;5;2;3;TRUE
"54815";17;3;5;2;4;TRUE
"54818";17;3;5;2;7;FALSE
"54824";17;3;5;2;1;TRUE
"54846";17;3;6;2;6;TRUE
"54849";17;3;6;2;7;TRUE
"54852";17;3;6;2;2;TRUE
"54855";17;3;6;2;1;TRUE
"54858";17;3;6;2;3;TRUE
"54876";17;3;7;2;4;TRUE
"54879";17;3;7;2;5;TRUE
"54882";17;3;7;2;7;TRUE
"54885";17;3;7;2;3;TRUE
"54888";17;3;7;2;1;TRUE
"54891";17;3;7;2;8;TRUE
"54911";17;4;1;1;8;NA
"54917";17;4;1;1;7;TRUE
"54920";17;4;1;1;4;NA
"54923";17;4;1;1;3;NA
"54945";17;4;2;1;2;TRUE
"54948";17;4;2;1;8;NA
"54951";17;4;2;1;3;NA
"54954";17;4;2;1;7;FALSE
"54957";17;4;2;1;5;FALSE
"54960";17;4;2;1;6;NA
"54980";17;4;3;1;8;NA
"54983";17;4;3;1;5;FALSE
"54986";17;4;3;1;1;FALSE
"54989";17;4;3;1;2;TRUE
"54992";17;4;3;1;6;TRUE
"54995";17;4;3;1;7;NA
"55014";17;4;4;1;1;TRUE
"55017";17;4;4;1;3;TRUE
"55020";17;4;4;1;4;TRUE
"55023";17;4;4;1;8;NA
"55026";17;4;4;1;5;TRUE
"55029";17;4;4;1;6;TRUE
"55049";17;4;5;1;8;TRUE
"55052";17;4;5;1;3;TRUE
"55055";17;4;5;1;4;TRUE
"55058";17;4;5;1;7;TRUE
"55061";17;4;5;1;5;TRUE
"55064";17;4;5;1;1;TRUE
"55082";17;4;6;1;8;TRUE
"55085";17;4;6;1;6;TRUE
"55088";17;4;6;1;7;TRUE
"55091";17;4;6;1;2;NA
"55094";17;4;6;1;1;TRUE
"55097";17;4;6;1;3;TRUE
"55118";17;4;7;1;4;TRUE
"55121";17;4;7;1;5;FALSE
"55124";17;4;7;1;7;TRUE
"55127";17;4;7;1;3;TRUE
"55130";17;4;7;1;1;TRUE
"55133";17;4;7;1;8;TRUE
"55153";17;5;1;2;8;TRUE
"55159";17;5;1;2;7;FALSE
"55162";17;5;1;2;4;TRUE
"55165";17;5;1;2;3;NA
"55189";17;5;2;2;2;FALSE
"55192";17;5;2;2;8;FALSE
"55195";17;5;2;2;3;TRUE
"55198";17;5;2;2;7;FALSE
"55201";17;5;2;2;5;FALSE
"55204";17;5;2;2;6;TRUE
"55223";17;5;3;2;8;NA
"55226";17;5;3;2;5;NA
"55229";17;5;3;2;1;NA
"55232";17;5;3;2;2;FALSE
"55235";17;5;3;2;6;NA
"55238";17;5;3;2;7;FALSE
"55257";17;5;4;2;1;TRUE
"55260";17;5;4;2;3;NA
"55263";17;5;4;2;4;NA
"55266";17;5;4;2;8;TRUE
"55269";17;5;4;2;5;NA
"55272";17;5;4;2;6;NA
"55290";17;5;5;2;8;TRUE
"55293";17;5;5;2;3;TRUE
"55296";17;5;5;2;4;FALSE
"55299";17;5;5;2;7;FALSE
"55302";17;5;5;2;5;TRUE
"55305";17;5;5;2;1;TRUE
"55325";17;5;6;2;8;TRUE
"55328";17;5;6;2;6;NA
"55331";17;5;6;2;7;NA
"55334";17;5;6;2;2;TRUE
"55337";17;5;6;2;1;NA
"55340";17;5;6;2;3;TRUE
"55360";17;5;7;2;4;TRUE
"55363";17;5;7;2;5;TRUE
"55366";17;5;7;2;7;TRUE
"55369";17;5;7;2;3;TRUE
"55372";17;5;7;2;1;TRUE
"55375";17;5;7;2;8;TRUE
"55399";17;6;1;1;2;TRUE
"55402";17;6;1;1;7;TRUE
"55405";17;6;1;1;4;TRUE
"55408";17;6;1;1;3;TRUE
"55411";17;6;1;1;1;TRUE
"55431";17;6;2;1;2;TRUE
"55434";17;6;2;1;8;TRUE
"55437";17;6;2;1;3;TRUE
"55440";17;6;2;1;7;TRUE
"55443";17;6;2;1;5;TRUE
"55446";17;6;2;1;6;FALSE
"55463";17;6;3;1;8;TRUE
"55466";17;6;3;1;5;TRUE
"55469";17;6;3;1;1;TRUE
"55472";17;6;3;1;2;TRUE
"55475";17;6;3;1;6;TRUE
"55478";17;6;3;1;7;TRUE
"55497";17;6;4;1;1;TRUE
"55500";17;6;4;1;3;TRUE
"55503";17;6;4;1;4;FALSE
"55506";17;6;4;1;8;FALSE
"55509";17;6;4;1;5;TRUE
"55512";17;6;4;1;6;FALSE
"55531";17;6;5;1;8;FALSE
"55534";17;6;5;1;3;TRUE
"55537";17;6;5;1;4;TRUE
"55540";17;6;5;1;7;TRUE
"55543";17;6;5;1;5;FALSE
"55546";17;6;5;1;1;NA
"55566";17;6;6;1;8;TRUE
"55569";17;6;6;1;6;FALSE
"55572";17;6;6;1;7;TRUE
"55575";17;6;6;1;2;TRUE
"55578";17;6;6;1;1;TRUE
"55581";17;6;6;1;3;TRUE
"55602";17;6;7;1;4;TRUE
"55605";17;6;7;1;5;TRUE
"55608";17;6;7;1;7;TRUE
"55611";17;6;7;1;3;TRUE
"55614";17;6;7;1;1;TRUE
"55617";17;6;7;1;8;FALSE
"55640";17;7;1;2;2;TRUE
"55643";17;7;1;2;7;TRUE
"55646";17;7;1;2;4;TRUE
"55649";17;7;1;2;3;TRUE
"55652";17;7;1;2;1;TRUE
"55671";17;7;2;2;2;TRUE
"55674";17;7;2;2;8;NA
"55677";17;7;2;2;3;FALSE
"55680";17;7;2;2;7;NA
"55683";17;7;2;2;5;TRUE
"55686";17;7;2;2;6;NA
"55706";17;7;3;2;8;TRUE
"55709";17;7;3;2;5;FALSE
"55712";17;7;3;2;1;TRUE
"55715";17;7;3;2;2;TRUE
"55718";17;7;3;2;6;NA
"55721";17;7;3;2;7;TRUE
"55742";17;7;4;2;1;TRUE
"55745";17;7;4;2;3;TRUE
"55748";17;7;4;2;4;TRUE
"55751";17;7;4;2;8;NA
"55754";17;7;4;2;5;TRUE
"55757";17;7;4;2;6;TRUE
"55777";17;7;5;2;8;TRUE
"55780";17;7;5;2;3;TRUE
"55783";17;7;5;2;4;TRUE
"55786";17;7;5;2;7;TRUE
"55789";17;7;5;2;5;NA
"55792";17;7;5;2;1;TRUE
"55812";17;7;6;2;8;TRUE
"55815";17;7;6;2;6;TRUE
"55818";17;7;6;2;7;TRUE
"55821";17;7;6;2;2;TRUE
"55824";17;7;6;2;1;TRUE
"55827";17;7;6;2;3;TRUE
"55844";17;7;7;2;4;TRUE
"55847";17;7;7;2;5;TRUE
"55850";17;7;7;2;7;TRUE
"55853";17;7;7;2;3;TRUE
"55856";17;7;7;2;1;TRUE
"55859";17;7;7;2;8;TRUE
"55881";17;8;1;1;8;TRUE
"55884";17;8;1;1;2;FALSE
"55887";17;8;1;1;7;FALSE
"55890";17;8;1;1;4;NA
"55893";17;8;1;1;3;TRUE
"55896";17;8;1;1;1;NA
"55917";17;8;2;1;2;FALSE
"55920";17;8;2;1;8;TRUE
"55923";17;8;2;1;3;TRUE
"55926";17;8;2;1;7;TRUE
"55929";17;8;2;1;5;TRUE
"55932";17;8;2;1;6;FALSE
"55952";17;8;3;1;8;TRUE
"55955";17;8;3;1;5;TRUE
"55958";17;8;3;1;1;TRUE
"55961";17;8;3;1;2;TRUE
"55964";17;8;3;1;6;FALSE
"55967";17;8;3;1;7;TRUE
"55987";17;8;4;1;1;TRUE
"55990";17;8;4;1;3;TRUE
"55993";17;8;4;1;4;TRUE
"55996";17;8;4;1;8;TRUE
"55999";17;8;4;1;5;TRUE
"56002";17;8;4;1;6;TRUE
"56022";17;8;5;1;8;TRUE
"56025";17;8;5;1;3;TRUE
"56028";17;8;5;1;4;TRUE
"56031";17;8;5;1;7;TRUE
"56034";17;8;5;1;5;TRUE
"56037";17;8;5;1;1;TRUE
"56057";17;8;6;1;8;TRUE
"56060";17;8;6;1;6;TRUE
"56063";17;8;6;1;7;TRUE
"56066";17;8;6;1;2;TRUE
"56069";17;8;6;1;1;TRUE
"56072";17;8;6;1;3;TRUE
"56089";17;8;7;1;4;TRUE
"56092";17;8;7;1;5;TRUE
"56095";17;8;7;1;7;TRUE
"56098";17;8;7;1;3;TRUE
"56101";17;8;7;1;1;TRUE
"56104";17;8;7;1;8;TRUE
"56125";17;9;1;2;8;NA
"56128";17;9;1;2;2;FALSE
"56131";17;9;1;2;7;FALSE
"56134";17;9;1;2;4;NA
"56137";17;9;1;2;3;NA
"56140";17;9;1;2;1;NA
"56160";17;9;2;2;2;NA
"56163";17;9;2;2;8;TRUE
"56166";17;9;2;2;3;NA
"56169";17;9;2;2;7;NA
"56172";17;9;2;2;5;TRUE
"56175";17;9;2;2;6;TRUE
"56195";17;9;3;2;8;NA
"56198";17;9;3;2;5;TRUE
"56201";17;9;3;2;1;FALSE
"56204";17;9;3;2;2;TRUE
"56207";17;9;3;2;6;TRUE
"56210";17;9;3;2;7;TRUE
"56227";17;9;4;2;1;NA
"56230";17;9;4;2;3;TRUE
"56233";17;9;4;2;4;TRUE
"56236";17;9;4;2;8;FALSE
"56239";17;9;4;2;5;TRUE
"56242";17;9;4;2;6;TRUE
"56263";17;9;5;2;8;TRUE
"56266";17;9;5;2;3;TRUE
"56269";17;9;5;2;4;TRUE
"56272";17;9;5;2;7;TRUE
"56275";17;9;5;2;5;TRUE
"56278";17;9;5;2;1;TRUE
"56299";17;9;6;2;8;TRUE
"56302";17;9;6;2;6;TRUE
"56305";17;9;6;2;7;TRUE
"56308";17;9;6;2;2;TRUE
"56311";17;9;6;2;1;TRUE
"56314";17;9;6;2;3;TRUE
"56334";17;9;7;2;4;TRUE
"56337";17;9;7;2;5;FALSE
"56340";17;9;7;2;7;TRUE
"56343";17;9;7;2;3;TRUE
"56346";17;9;7;2;1;TRUE
"56349";17;9;7;2;8;TRUE
"56371";17;10;1;1;2;TRUE
"56374";17;10;1;1;7;TRUE
"56377";17;10;1;1;4;TRUE
"56380";17;10;1;1;3;TRUE
"56383";17;10;1;1;1;TRUE
"56404";17;10;2;1;2;NA
"56410";17;10;2;1;3;NA
"56413";17;10;2;1;7;TRUE
"56419";17;10;2;1;6;NA
"56441";17;10;3;1;5;TRUE
"56444";17;10;3;1;1;TRUE
"56447";17;10;3;1;2;TRUE
"56450";17;10;3;1;6;TRUE
"56453";17;10;3;1;7;FALSE
"56473";17;10;4;1;1;TRUE
"56476";17;10;4;1;3;TRUE
"56479";17;10;4;1;4;TRUE
"56482";17;10;4;1;8;TRUE
"56485";17;10;4;1;5;TRUE
"56488";17;10;4;1;6;FALSE
"56507";17;10;5;1;8;FALSE
"56510";17;10;5;1;3;TRUE
"56513";17;10;5;1;4;TRUE
"56516";17;10;5;1;7;TRUE
"56519";17;10;5;1;5;TRUE
"56522";17;10;5;1;1;TRUE
"56539";17;10;6;1;8;TRUE
"56542";17;10;6;1;6;TRUE
"56545";17;10;6;1;7;TRUE
"56548";17;10;6;1;2;TRUE
"56551";17;10;6;1;1;TRUE
"56554";17;10;6;1;3;TRUE
"56573";17;10;7;1;4;TRUE
"56576";17;10;7;1;5;TRUE
"56579";17;10;7;1;7;TRUE
"56582";17;10;7;1;3;TRUE
"56585";17;10;7;1;1;TRUE
"56588";17;10;7;1;8;TRUE
"56608";17;11;1;2;8;FALSE
"56611";17;11;1;2;2;NA
"56614";17;11;1;2;7;FALSE
"56617";17;11;1;2;4;TRUE
"56620";17;11;1;2;3;TRUE
"56623";17;11;1;2;1;FALSE
"56640";17;11;2;2;2;NA
"56643";17;11;2;2;8;FALSE
"56646";17;11;2;2;3;TRUE
"56649";17;11;2;2;7;TRUE
"56652";17;11;2;2;5;TRUE
"56655";17;11;2;2;6;TRUE
"56675";17;11;3;2;8;TRUE
"56678";17;11;3;2;5;TRUE
"56681";17;11;3;2;1;TRUE
"56684";17;11;3;2;2;TRUE
"56687";17;11;3;2;6;TRUE
"56690";17;11;3;2;7;TRUE
"56711";17;11;4;2;1;FALSE
"56714";17;11;4;2;3;TRUE
"56717";17;11;4;2;4;TRUE
"56720";17;11;4;2;8;TRUE
"56723";17;11;4;2;5;TRUE
"56726";17;11;4;2;6;TRUE
"56744";17;11;5;2;8;FALSE
"56747";17;11;5;2;3;TRUE
"56750";17;11;5;2;4;FALSE
"56753";17;11;5;2;7;TRUE
"56756";17;11;5;2;5;FALSE
"56759";17;11;5;2;1;TRUE
"56778";17;11;6;2;8;TRUE
"56781";17;11;6;2;6;TRUE
"56784";17;11;6;2;7;FALSE
"56787";17;11;6;2;2;TRUE
"56790";17;11;6;2;1;FALSE
"56793";17;11;6;2;3;TRUE
"56812";17;11;7;2;4;TRUE
"56815";17;11;7;2;5;TRUE
"56818";17;11;7;2;7;TRUE
"56821";17;11;7;2;3;TRUE
"56824";17;11;7;2;1;TRUE
"56827";17;11;7;2;8;NA
"56850";17;12;1;1;2;TRUE
"56856";17;12;1;1;4;TRUE
"56859";17;12;1;1;3;TRUE
"56862";17;12;1;1;1;TRUE
"56882";17;12;2;1;2;TRUE
"56885";17;12;2;1;8;TRUE
"56888";17;12;2;1;3;TRUE
"56891";17;12;2;1;7;TRUE
"56894";17;12;2;1;5;TRUE
"56897";17;12;2;1;6;TRUE
"56918";17;12;3;1;8;TRUE
"56921";17;12;3;1;5;TRUE
"56924";17;12;3;1;1;FALSE
"56927";17;12;3;1;2;TRUE
"56930";17;12;3;1;6;TRUE
"56933";17;12;3;1;7;TRUE
"56948";17;12;4;1;1;TRUE
"56951";17;12;4;1;3;TRUE
"56954";17;12;4;1;4;TRUE
"56957";17;12;4;1;8;TRUE
"56960";17;12;4;1;5;TRUE
"56963";17;12;4;1;6;TRUE
"56982";17;12;5;1;8;TRUE
"56985";17;12;5;1;3;TRUE
"56988";17;12;5;1;4;TRUE
"56991";17;12;5;1;7;TRUE
"56994";17;12;5;1;5;NA
"56997";17;12;5;1;1;TRUE
"57018";17;12;6;1;8;TRUE
"57021";17;12;6;1;6;TRUE
"57024";17;12;6;1;7;TRUE
"57027";17;12;6;1;2;TRUE
"57030";17;12;6;1;1;FALSE
"57033";17;12;6;1;3;TRUE
"57051";17;12;7;1;4;TRUE
"57054";17;12;7;1;5;TRUE
"57057";17;12;7;1;7;TRUE
"57060";17;12;7;1;3;TRUE
"57063";17;12;7;1;1;TRUE
"57066";17;12;7;1;8;TRUE
"57085";17;13;1;2;8;TRUE
"57088";17;13;1;2;2;NA
"57091";17;13;1;2;7;NA
"57094";17;13;1;2;4;NA
"57097";17;13;1;2;3;NA
"57100";17;13;1;2;1;NA
"57119";17;13;2;2;2;TRUE
"57122";17;13;2;2;8;TRUE
"57125";17;13;2;2;3;TRUE
"57128";17;13;2;2;7;FALSE
"57131";17;13;2;2;5;TRUE
"57134";17;13;2;2;6;NA
"57149";17;13;3;2;8;TRUE
"57152";17;13;3;2;5;TRUE
"57155";17;13;3;2;1;TRUE
"57158";17;13;3;2;2;TRUE
"57161";17;13;3;2;6;TRUE
"57164";17;13;3;2;7;TRUE
"57184";17;13;4;2;1;TRUE
"57187";17;13;4;2;3;TRUE
"57190";17;13;4;2;4;TRUE
"57193";17;13;4;2;8;TRUE
"57196";17;13;4;2;5;TRUE
"57199";17;13;4;2;6;TRUE
"57220";17;13;5;2;8;TRUE
"57223";17;13;5;2;3;TRUE
"57226";17;13;5;2;4;TRUE
"57229";17;13;5;2;7;TRUE
"57232";17;13;5;2;5;TRUE
"57235";17;13;5;2;1;TRUE
"57254";17;13;6;2;8;TRUE
"57257";17;13;6;2;6;TRUE
"57260";17;13;6;2;7;TRUE
"57263";17;13;6;2;2;FALSE
"57266";17;13;6;2;1;TRUE
"57269";17;13;6;2;3;TRUE
"57290";17;13;7;2;4;TRUE
"57293";17;13;7;2;5;TRUE
"57296";17;13;7;2;7;TRUE
"57299";17;13;7;2;3;TRUE
"57302";17;13;7;2;1;TRUE
"57305";17;13;7;2;8;TRUE
"57328";17;14;1;1;2;TRUE
"57331";17;14;1;1;7;TRUE
"57334";17;14;1;1;4;TRUE
"57337";17;14;1;1;3;TRUE
"57340";17;14;1;1;1;TRUE
"57359";17;14;2;1;2;TRUE
"57362";17;14;2;1;8;TRUE
"57365";17;14;2;1;3;TRUE
"57368";17;14;2;1;7;TRUE
"57371";17;14;2;1;5;TRUE
"57374";17;14;2;1;6;TRUE
"57393";17;14;3;1;8;TRUE
"57396";17;14;3;1;5;TRUE
"57399";17;14;3;1;1;TRUE
"57402";17;14;3;1;2;TRUE
"57405";17;14;3;1;6;TRUE
"57408";17;14;3;1;7;TRUE
"57426";17;14;4;1;1;TRUE
"57429";17;14;4;1;3;TRUE
"57432";17;14;4;1;4;TRUE
"57435";17;14;4;1;8;TRUE
"57438";17;14;4;1;5;TRUE
"57441";17;14;4;1;6;TRUE
"57459";17;14;5;1;8;TRUE
"57462";17;14;5;1;3;TRUE
"57465";17;14;5;1;4;TRUE
"57468";17;14;5;1;7;TRUE
"57471";17;14;5;1;5;TRUE
"57474";17;14;5;1;1;TRUE
"57492";17;14;6;1;8;TRUE
"57495";17;14;6;1;6;TRUE
"57498";17;14;6;1;7;TRUE
"57501";17;14;6;1;2;TRUE
"57504";17;14;6;1;1;TRUE
"57507";17;14;6;1;3;TRUE
